from_node,to_node,length_m,highway,name,road_importance,connectivity
2727388924,13293576219,418.4750848276278,unknown,DLF Cyber Hub,1,16
2727388924,2727388969,299.0346838615283,unknown,unnamed,1,16
2727388924,2727388969,299.0346838615283,unknown,DLF Cyber Hub,1,16
1648207617,1408792649,117.91929734350741,service,DLF Tower 10th Road,1,7
2727388943,2723958521,455.9441925187911,unknown,unnamed,1,16
2727388943,4196437754,779.1571650653788,unknown,unnamed,1,14
2727388943,2852587591,60.930700202376556,unknown,unnamed,1,12
2727388945,2727388969,52.76651217643749,unknown,unnamed,1,18
2727388945,2727388969,52.76651217643749,unknown,DLF Cyber Hub,1,18
2727388945,2727388947,403.1568090652576,unknown,DLF Cyber Hub,1,18
2727388945,2727388947,403.17975522436154,unknown,unnamed,1,18
2727388945,2727469348,479.8723523135917,unknown,unnamed,1,16
6618760977,1408792540,8.828758026866687,footway,unnamed,1,24
6618760977,1408792540,8.828758026866687,unknown,unnamed,1,24
6618760977,1408792553,15.691207156368645,footway,unnamed,1,24
6618760977,1408792553,15.691207156368645,unknown,unnamed,1,24
6618760977,10086383082,17.51075542853217,service,unnamed,1,16
6618760977,6193181067,19.90471782207569,service,unnamed,1,16
6618760977,3225859836,72.21842997372329,service,unnamed,1,22
6618760978,6618760980,71.08963881982307,service,DLF Tower 10th Road,1,8
6618760978,6618760979,12.71247600560488,service,unnamed,1,8
6618760979,6618760981,70.45768012160063,service,DLF Tower 10th Road,1,8
6618760979,6618760978,12.71247600560488,service,unnamed,1,8
6618760980,6618760981,12.301488568879076,service,unnamed,1,8
6618760980,6618760982,83.73271758592351,service,DLF Tower 10th Road,1,8
6618760981,1358732524,83.5189503957948,service,DLF Tower 10th Road,1,10
6618760981,6618760980,12.301488568879076,service,unnamed,1,8
6618760982,1358732524,13.042848856711602,service,unnamed,1,10
6618760982,1359090720,100.0043910715683,service,DLF Tower 10th Road,1,8
2727388947,2727388945,403.1568090652576,unknown,DLF Cyber Hub,1,18
2727388947,2727388945,403.17975522436154,unknown,unnamed,1,18
2727388947,2727469348,995.2724086192504,unknown,unnamed,1,14
2727388947,13293576219,326.1160170624619,unknown,DLF Cyber Hub,1,16
4202142632,4202142629,25.28501495984716,service,unnamed,1,6
2727388969,2727388924,299.0346838615283,unknown,unnamed,1,16
2727388969,2727388924,299.0346838615283,unknown,DLF Cyber Hub,1,16
2727388969,2727388945,52.76651217643749,unknown,unnamed,1,18
2727388969,2727388945,52.76651217643749,unknown,DLF Cyber Hub,1,18
4202142633,4202142629,40.550449574657904,tertiary,Udyog Vihar Phase V Road,2,8
4202142633,4202142635,25.81332376329798,residential,unnamed,1,6
1564804659,6322678020,61.02489722952001,service,unnamed,1,14
1564804659,8824533022,21.386158754540016,tertiary,Jacaranda Marg,2,13
1564804659,10901226761,3.297409390147858,tertiary,Jacaranda Marg,2,16
1564804659,9911627590,350.73253003283907,service,unnamed,1,12
4202142635,4202142633,25.81332376329798,residential,unnamed,1,6
266585960,6093474187,98.0883118594037,secondary,unnamed,3,6
11502118761,6322678020,21.278537708115493,service,unnamed,1,12
11502118761,6723402668,15.533582625948535,service,unnamed,1,12
11502118761,11502196682,62.5106203081044,service,unnamed,1,12
1648207722,6191492622,54.332150159971086,tertiary,unnamed,2,8
1648207726,13295285671,29.54309926214274,footway,unnamed,1,12
1648207726,1408792707,140.7539524395454,footway,unnamed,1,12
1648207726,13295285670,35.2875206133117,footway,unnamed,1,12
13049915258,1564884115,33.54271797094288,residential,National Media Centre - Peripheral Road,1,12
13049915258,1564884112,14.61654024968816,residential,National Media Centre - Peripheral Road,1,12
13049915258,13049915268,61.6067401001613,service,unnamed,1,8
13049915262,13049915261,39.12045656712209,residential,unnamed,1,12
13049915262,7479404916,29.56677800453011,residential,unnamed,1,12
13049915262,13049915263,62.48221120522057,path,unnamed,1,12
13049915263,13049915266,19.464239588565977,path,unnamed,1,12
13049915263,13049915260,9.415859844671317,path,unnamed,1,12
13049915263,13049915262,62.48221120522057,path,unnamed,1,12
1374513027,1374513033,162.83951690072163,residential,unnamed,1,8
13049915268,13049915258,61.6067401001613,service,unnamed,1,8
13049915269,13240462311,7.586304281994302,residential,National Media Centre - Peripheral Road,1,12
13049915269,13240462310,45.240438911022835,residential,National Media Centre - Peripheral Road,1,12
13049915269,1564884154,24.59780851713183,path,unnamed,1,12
13049915265,7479404924,135.06875941848955,service,unnamed,1,10
13049915266,13049915263,19.464239588565977,path,unnamed,1,12
13049915266,13049915267,29.349283357611256,service,unnamed,1,8
13049915266,13049915261,29.361244577378056,path,unnamed,1,12
1374513033,1374530046,55.108355692912525,residential,unnamed,1,12
1374513033,1374530051,175.66800011992805,residential,unnamed,1,12
1374513033,1374513027,162.83951690072163,residential,unnamed,1,8
1374513034,1374513037,132.50524809181078,residential,unnamed,1,8
13049915267,13049915266,29.349283357611256,service,unnamed,1,8
1374513037,1374530048,52.84362597040347,residential,unnamed,1,12
1374513037,1374513034,132.50524809181078,residential,unnamed,1,8
1374513037,1374530064,237.38368171780945,residential,unnamed,1,12
4202142651,4202142656,60.70541562255586,residential,unnamed,1,12
4202142651,4202142647,50.47071348344281,residential,unnamed,1,12
4202142651,4202142643,66.90140067287057,residential,unnamed,1,12
266586002,414355182,69.26051282862767,tertiary,Udyog Vihar Phase V Road,2,7
266586002,1997715947,158.41013296787796,secondary,Shankar Chowk Road,3,4
249120661,249120664,654.1258620169501,secondary,Sector Road to Sector 56,3,6
249120664,2212557614,431.5910665297817,secondary,Sector Road to Sector 56,3,4
249120664,5228569738,47.612451586794755,secondary_link,unnamed,1,6
266586019,4135552629,50.45839417081851,tertiary,Udyog Vihar Phase V Road,2,10
266586019,4203730476,38.4370204658151,residential,unnamed,1,10
266586024,4202142626,20.216650145559324,residential,unnamed,1,12
266586024,1673046539,32.62923246742379,residential,unnamed,1,12
266586024,4202142620,36.470485352072444,tertiary,Udyog Vihar Phase V Road,2,10
266586025,4202142615,55.39028622673049,residential,unnamed,1,12
266586025,4203730289,20.56296537543175,residential,unnamed,1,12
266586025,4135550232,72.28042241614226,tertiary,Udyog Vihar Phase V Road,2,10
266586026,4135484329,184.74697333933668,tertiary,Jwala Mill Marg,2,9
266586026,10988986891,124.77512081314845,service,unnamed,1,9
1648207181,7466305919,65.75414450844701,residential,U 59 Road,1,12
1648207181,4139895943,11.778382512076012,residential,U 59 Road,1,12
1648207181,9911496077,60.2414321985575,living_street,unnamed,1,12
7257851863,7257851866,11.213838546938991,service,unnamed,1,12
7257851863,7257851866,47.33531757675841,service,unnamed,1,12
7257851863,7257851867,72.34648638884644,service,unnamed,1,8
7257851866,7257851863,11.213838546938991,service,unnamed,1,12
7257851866,7257851863,47.33531757675841,service,unnamed,1,12
7257851866,3735847369,155.65310425016082,service,unnamed,1,12
9913624542,249223913,7.017937049113787,tertiary,Jacaranda Marg,2,12
9913624542,1374550423,44.605912921897186,tertiary,Jacaranda Marg,2,8
9913624543,1374550423,3.377330920233516,tertiary,Jacaranda Marg,2,10
9913624543,5974196625,251.0353150813889,service,unnamed,1,12
9913624543,11502196675,45.16627712875732,tertiary,Jacaranda Marg,2,11
11381082095,2723958521,65.42430820111421,unknown,unnamed,1,16
11381082095,5487696282,45.66640851146879,unknown,unnamed,1,12
11381082095,5487696282,59.548297941303645,secondary_link,unnamed,1,12
266586108,414357313,83.38083112492227,residential,unnamed,1,12
266586108,414357312,48.329834865338775,residential,unnamed,1,12
266586108,414357310,80.10751472733483,residential,unnamed,1,12
266586110,4135552613,92.9692112682806,tertiary,Jwala Mill Marg,2,12
266586110,414357313,220.99679588771028,residential,unnamed,1,12
266586110,414348514,1133.537141521823,tertiary,Jwala Mill Marg,2,8
266586113,414351844,21.447156965869528,tertiary,Jwala Mill Marg,2,12
266586113,4135552613,36.60628100665615,tertiary,Jwala Mill Marg,2,12
266586113,9914134128,16.83421561431555,service,unnamed,1,12
266586114,9914134128,74.87447800996829,service,unnamed,1,12
266586114,266586116,77.7197568474868,service,unnamed,1,8
266586114,266586139,162.35485235337487,service,unnamed,1,10
266586116,266586114,77.7197568474868,service,unnamed,1,8
10588637199,10688491518,4.032160687779532,footway,unnamed,1,8
10588637199,10688491516,1.6262991582130517,footway,unnamed,1,12
10588637199,13246051195,23.791716692034875,"['steps', 'footway']",unnamed,1,12
10588637203,10588637204,9.906738297620965,footway,unnamed,1,12
10588637203,10688491516,33.091776600482795,footway,unnamed,1,12
10588637203,4505385305,163.08622247572941,footway,unnamed,1,12
10588637204,10588637203,9.906738297620965,footway,unnamed,1,12
10588637204,13246051194,19.605243093914453,"['steps', 'footway']",unnamed,1,12
10588637204,13246051194,19.802650907705075,"['steps', 'footway']",unnamed,1,12
4203710491,535297601,52.4099496428058,residential,unnamed,1,10
4203710491,4203710492,53.727644615414626,service,unnamed,1,6
4203710492,4203710491,53.727644615414626,service,unnamed,1,6
4203710493,414357453,15.707428069704227,service,unnamed,1,12
4203710493,11502113086,5.262371648106718,service,unnamed,1,11
4203710493,10882769441,42.13831401417426,service,unnamed,1,8
266586139,4202124060,17.285741808573654,service,unnamed,1,8
266586139,266586114,162.35485235337487,service,unnamed,1,10
2852587591,2852587592,669.2978897927117,unknown,unnamed,1,12
2852587591,2852587592,583.3883094422711,unknown,unnamed,1,12
2852587591,2727388943,60.93070020237655,unknown,unnamed,1,12
2852587592,2750406296,183.65332957179328,unknown,unnamed,1,12
2852587592,2852587591,669.2978897927117,unknown,unnamed,1,12
2852587592,2852587591,583.3883094422711,unknown,unnamed,1,12
10989111379,414357462,11.766976417621995,service,unnamed,1,12
10989111379,12114610917,40.705877034718,service,unnamed,1,12
10989111379,10989111380,55.22324358579862,service,unnamed,1,8
10989111380,10989111379,55.22324358579862,service,unnamed,1,8
10989004992,6095214876,415.80880116811994,tertiary,Moulsari Road,2,7
10989004992,14086882869,323.07903519992857,service,unnamed,1,6
12114610918,12114610919,45.314982152617766,service,unnamed,1,8
11021379822,5228569738,160.61004108826006,tertiary,unnamed,2,6
7479404788,4203709989,70.73981881172085,service,unnamed,1,8
7479404805,414357324,26.277640909095474,residential,unnamed,1,8
6322678020,1564804659,61.02489722952001,service,unnamed,1,14
6322678020,11502118761,21.278537708115493,service,unnamed,1,12
6322678020,1648207422,94.42233650466491,footway,unnamed,1,12
6322678029,6191751560,20.47377201678192,tertiary,unnamed,2,7
6322678029,13245943510,103.20198455143725,"['steps', 'footway']",unnamed,1,10
6322678031,5228569759,153.6115352454775,tertiary,unnamed,2,6
6322678033,6322678288,108.36748556099377,tertiary_link,unnamed,1,6
6322678033,5228569757,66.39411105587794,tertiary,Service Road,2,6
7479404859,6502334497,47.56561601594002,service,unnamed,1,14
7479404859,11829812934,16.156513505572438,service,unnamed,1,12
7479404859,7479404862,107.06341349709267,service,unnamed,1,10
7479404861,7479404862,9.194540403246613,service,unnamed,1,8
7479404861,9914269091,50.52840385385119,service,DLF Tower 10th Road,1,8
7479404862,1399602320,9.413264663751631,service,unnamed,1,8
7479404862,7479404859,107.06341349709268,service,unnamed,1,10
6322678076,2686108242,102.4350769155233,service,unnamed,1,10
6322678076,12919086435,46.359020579116624,tertiary,unnamed,2,8
7479404873,10118591257,32.51915763062521,residential,unnamed,1,8
7479404873,537456939,66.28925018309153,residential,unnamed,1,14
7479404873,537504269,187.62439524956343,residential,unnamed,1,12
7479404876,4140072305,47.388585820592255,residential,Gali Number 21,1,12
7479404876,4140072301,47.0121644680753,residential,Gali Number 21,1,12
7479404876,254569425,128.4424548295843,residential,unnamed,1,11
7479404884,7479404889,233.6663450675625,service,unnamed,1,8
7479404889,7479404908,9.498173792030329,service,unnamed,1,12
7479404889,7479404884,233.6663450675625,service,unnamed,1,8
7479404889,13271937724,35.75854590832996,residential,unnamed,1,8
7479404890,7479404903,8.030764822304986,service,unnamed,1,8
7479404890,7479404893,178.4394445595572,service,unnamed,1,8
7479404891,6095214876,10.126329722568075,service,unnamed,1,7
7479404891,6884597714,191.09099730809788,tertiary,Moulsari Road,2,8
7479404893,7479404908,10.01013254598976,service,unnamed,1,10
7479404893,7479404891,34.285242233084595,service,unnamed,1,8
7479404901,2339182003,9.545707006970293,service,unnamed,1,6
7479404901,7479404890,61.59582065749752,service,unnamed,1,7
7479404903,7479404890,8.030764822304986,service,unnamed,1,8
7479404903,2339182003,49.31413015967137,service,unnamed,1,7
7479404906,2332790935,7.782178261350073,tertiary,Moulsari Road,2,7
7479404906,7479404907,4.107562375314751,service,unnamed,1,7
7479404907,7479404891,11.393815682703211,tertiary,Moulsari Road,2,8
7479404907,7479404908,35.658617444196246,service,unnamed,1,10
7479404909,13049915260,26.722685013016992,residential,unnamed,1,8
7479404908,7479404889,9.498173792030329,service,unnamed,1,12
7479404908,7479404893,10.01013254598976,service,unnamed,1,10
7479404908,4567599950,163.88584829256024,service,unnamed,1,10
7479404913,13049915261,30.862803275940625,residential,unnamed,1,8
7479404916,1564884113,15.745962189644743,residential,National Media Centre - Peripheral Road,1,12
7479404916,7479404924,50.52377297140886,residential,National Media Centre - Peripheral Road,1,14
7479404916,13049915262,29.56677800453011,residential,unnamed,1,12
7479404923,1564884126,26.40224284977401,residential,National Media Centre - Peripheral Road,1,12
7479404923,1564884125,4.147017042397922,residential,National Media Centre - Peripheral Road,1,12
7479404923,1564884132,36.89577590881433,residential,unnamed,1,12
7479404924,7479404916,50.52377297140886,residential,National Media Centre - Peripheral Road,1,14
7479404924,1564884131,115.69022679292593,residential,National Media Centre - Peripheral Road,1,14
7479404924,1564884120,28.77894167117995,path,unnamed,1,16
7479404924,13049915265,135.06875941848955,service,unnamed,1,10
7466305919,537504282,5.880855287109779,residential,U 59 Road,1,12
7466305919,1648207181,65.75414450844701,residential,U 59 Road,1,12
7466305919,7466305920,43.86530397876713,residential,unnamed,1,8
7466305920,7466305919,43.86530397876713,residential,unnamed,1,8
7479404928,13036758665,20.33367387942882,path,unnamed,1,12
7479404928,1564884132,152.00166805759798,"['residential', 'path']",unnamed,1,12
7479404928,1564884148,34.618670900601025,residential,unnamed,1,12
6093474187,5228465982,152.1794862029044,secondary,unnamed,3,6
6093474195,4196533015,57.417443916029896,residential,unnamed,1,7
6093474195,6093474187,72.10750877126921,secondary_link,unnamed,1,6
10588645812,4505385305,20.390638591946363,"['steps', 'footway']",unnamed,1,12
10588645812,4505385305,21.651156034989036,"['steps', 'footway']",unnamed,1,12
10588645812,13246051191,48.244768661715796,footway,unnamed,1,10
7466305977,1648207415,12.707573308385387,residential,unnamed,1,12
7466305977,10994013953,18.593233460863175,residential,unnamed,1,12
7466305977,4135483767,89.29565262495397,residential,unnamed,1,12
11502193099,11502296508,5.708722528019409,service,unnamed,1,12
11502193099,11502314018,9.512537728475817,service,unnamed,1,12
11502193099,11502193100,50.009080793036404,service,unnamed,1,8
11502193100,11502193099,50.009080793036404,service,unnamed,1,8
9726454224,4196526868,20.50328772087566,service,unnamed,1,8
9726454224,9726454225,41.40927113916106,service,unnamed,1,6
9726454225,9726454224,41.40927113916106,service,unnamed,1,6
11021347285,1374530051,53.40575596578545,residential,M4,1,12
11021347285,11021347286,58.13684343990931,residential,unnamed,1,12
11021347285,1374530024,318.7488978370522,residential,M4,1,8
11021347286,1374530026,350.8371736365491,residential,M3,1,8
11021347286,1374530053,54.54094627944774,residential,M3,1,14
11021347286,11021347285,58.13684343990931,residential,unnamed,1,12
1374530024,11021347285,318.74889783705214,residential,M4,1,8
1374530026,11021347286,350.8371736365491,residential,M3,1,8
6820022770,6820022771,43.630168693924006,"['secondary', 'secondary_link']",unnamed,1,6
6820022770,11936366639,172.96306964625683,secondary_link,unnamed,1,6
6820022771,6820022779,20.309774799259042,secondary_link,unnamed,1,6
6820022778,11936366639,154.85740417975455,secondary,unnamed,3,6
6820022778,6820022771,66.60230223898348,construction,unnamed,1,6
6820022779,7041199945,22.585753576908978,secondary,unnamed,3,6
6820022779,444208682,383.7179248367737,secondary_link,unnamed,1,6
1374530046,1374513033,55.108355692912525,residential,unnamed,1,12
1374530046,1374530048,53.99935635450913,residential,unnamed,1,12
1374530046,1374530058,233.38990185404333,residential,unnamed,1,12
1374530048,1374530046,53.99935635450913,residential,unnamed,1,12
1374530048,1374513037,52.84362597040347,residential,unnamed,1,12
1374530048,1374530060,236.78683413986676,residential,unnamed,1,12
1673046530,1673046539,17.645766924121425,residential,unnamed,1,8
1374530051,1374530053,57.88478904021257,residential,unnamed,1,14
1374530051,1374513033,175.66800011992805,residential,unnamed,1,12
1374530051,11021347285,53.40575596578545,residential,M4,1,12
1374530053,1374530051,57.88478904021257,residential,unnamed,1,14
1374530053,11021347286,54.54094627944774,residential,M3,1,14
1374530053,1374530058,52.44721270914666,residential,unnamed,1,14
1374530053,412205004,70.33057906965628,residential,unnamed,1,16
1673046535,1673046536,129.33757497225906,residential,unnamed,1,8
1673046535,4202142619,3.2890658165939732,residential,unnamed,1,12
1673046535,4135484345,61.87840415385395,residential,unnamed,1,12
12114627080,11502265611,46.57366328053039,residential,unnamed,1,8
12114627080,12114627082,10.439750882015478,service,unnamed,1,10
537504266,537504273,180.14790534267283,residential,unnamed,1,8
537504269,537459054,67.24080358031297,residential,U-50,1,12
537504269,537504271,35.18047568450386,residential,unnamed,1,14
537504269,7479404873,187.62439524956343,residential,unnamed,1,12
12114627094,12114627082,34.35135300399712,service,unnamed,1,12
12114627094,12114627082,116.45699163556353,service,unnamed,1,12
12114627094,12114627093,10.65372790169176,service,unnamed,1,10
537504274,537504275,32.96891682964717,residential,U-51,1,12
537504274,4140072292,5.34828753190557,residential,U-80,1,12
537504274,9911436675,33.33642191654789,residential,U-1,1,10
537504275,537504277,33.722283094853395,residential,U-51,1,12
537504275,537504274,32.96891682964717,residential,U-51,1,12
537504275,537504271,170.16738339262798,residential,U-52,1,14
537504276,10994054528,73.18362494769526,residential,unnamed,1,12
537504276,537504281,31.95740953475605,residential,unnamed,1,12
537504276,537504278,106.35995606676788,residential,U-46,1,12
537504277,537504278,120.17127864896406,residential,U-51,1,12
537504277,537504275,33.722283094853395,residential,U-51,1,12
537504277,537459054,104.57906852890247,residential,U-50,1,12
537504278,537504277,120.17127864896406,residential,U-51,1,12
537504278,537504276,106.35995606676788,residential,U-46,1,12
537504278,537504279,37.41608047967979,residential,U-46,1,12
537504279,254569344,15.111195996631169,residential,Road Number 16,1,12
537504279,254569330,16.07286834824557,residential,Road Number 16,1,12
537504279,537504278,37.41608047967979,residential,U-46,1,12
537504280,254569360,19.03517682047496,residential,Road Number 16,1,12
537504280,254569344,19.586085850306286,residential,Road Number 16,1,12
537504280,537504281,143.5184385024767,residential,unnamed,1,12
537504281,537504276,31.95740953475605,residential,unnamed,1,12
537504281,537456939,37.00250188820264,residential,unnamed,1,14
537504281,537504280,143.5184385024767,residential,unnamed,1,12
537504282,11499273950,18.069654598620215,residential,U 59 Road,1,8
537504282,7466305919,5.880855287109779,residential,U 59 Road,1,12
537504282,4139895940,110.49528365696241,residential,unnamed,1,12
484649621,9911436675,5.9841134811102945,residential,U-77,1,10
484649621,484649625,118.10138350153136,residential,U-77,1,14
484649621,4140072292,31.632467438643925,residential,U-1,1,12
1376471702,6865208220,532.8862833412222,residential,unnamed,1,8
484649625,4140072181,33.01490126722553,residential,unnamed,1,14
484649625,484649630,35.20087807451976,residential,unnamed,1,16
484649625,10994052699,30.585575972224234,residential,U-78,1,14
484649625,484649621,118.10138350153136,residential,U-77,1,14
484649628,4146148457,55.686926282708264,residential,U-75,1,12
484649628,484649621,35.82697354391322,residential,U-1,1,12
484649628,9911436674,4.4902481829595855,residential,U-75,1,10
484649630,4146148457,61.04659630476235,residential,U-75,1,14
484649630,484649625,35.20087807451976,residential,unnamed,1,16
484649630,4196433217,27.425120917272164,residential,U-76,1,10
484649630,7484460907,34.44379074996453,residential,unnamed,1,14
1376471728,2721037502,81.91505661342705,residential,unnamed,1,24
1376471728,2721037502,81.91505661342705,unknown,unnamed,1,24
1376471728,11481660767,13.671940251164138,unknown,unnamed,1,24
1376471728,11481660767,13.671940251164138,unknown,द: NUKKAD,1,24
1376471728,11481660766,44.64146832334496,unknown,द: NUKKAD,1,24
1376471728,4140072289,109.07348258164944,residential,unnamed,1,22
1376471728,3225859831,72.84659121900792,residential,unnamed,1,22
1376471728,412205004,50.501908494448486,residential,unnamed,1,24
12100496077,4875345492,65.55671272877385,residential,unnamed,1,8
12100496077,9914122788,420.9988402381969,service,unnamed,1,8
4146080469,414357313,9.183512854550942,residential,unnamed,1,12
4146080469,414357312,77.90406051580914,residential,unnamed,1,12
4146080469,10978000603,33.42639956420204,residential,unnamed,1,8
4146080476,10277804492,30.70703889677387,residential,unnamed,1,8
4146080476,4146080477,35.28213932155167,residential,unnamed,1,12
4146080476,4203723660,73.70137233676444,residential,unnamed,1,12
12114610909,12114610908,49.89431582495207,service,unnamed,1,8
12114610911,12114610910,48.701693979351504,service,unnamed,1,8
12114610908,12114610915,7.551765111473277,service,unnamed,1,12
12114610908,12114610910,35.26717727683321,service,unnamed,1,12
12114610908,12114610909,49.89431582495207,service,unnamed,1,8
4146080477,4203723660,37.5800230131678,residential,unnamed,1,12
4146080477,4139896083,10.069490840547362,residential,unnamed,1,12
4146080477,4146080476,35.28213932155167,residential,unnamed,1,12
12114610910,12114610908,35.26717727683321,service,unnamed,1,12
12114610910,11502196849,48.391048315481676,service,unnamed,1,12
12114610910,12114610911,48.701693979351504,service,unnamed,1,8
12114610916,12114610920,41.88183776691655,service,unnamed,1,8
4146080479,4138651468,96.3794085594279,residential,unnamed,1,12
4146080479,4139896083,26.109073843028625,residential,unnamed,1,12
4146080479,11002892691,62.14565886890737,residential,unnamed,1,8
4146080480,4146080482,33.79669105584671,residential,unnamed,1,8
4146080482,4146080480,33.79669105584671,residential,unnamed,1,8
4146080482,414356222,36.3495117952416,residential,unnamed,1,14
4146080482,414356444,14.325779960215822,residential,unnamed,1,12
12114610915,12114610917,31.73051345357509,service,unnamed,1,12
12114610915,12114610908,7.551765111473277,service,unnamed,1,12
12114610915,12114610920,9.262249953869373,service,unnamed,1,12
4146080484,4146080485,34.01232391394409,residential,unnamed,1,8
4146080485,4146080484,34.01232391394409,residential,unnamed,1,8
4146080485,4138651468,55.975479574049125,residential,unnamed,1,12
4146080485,414354182,274.845980960933,residential,unnamed,1,8
12114610917,10989111379,40.705877034718,service,unnamed,1,12
12114610917,12114610915,31.73051345357509,service,unnamed,1,12
12114610917,12114610919,9.352999538086722,service,unnamed,1,12
12114610919,12114610918,45.314982152617766,service,unnamed,1,8
12114610919,12114610920,32.41098385761873,service,unnamed,1,12
12114610919,12114610917,9.352999538086722,service,unnamed,1,12
12114610920,12114610919,32.41098385761873,service,unnamed,1,12
12114610920,12114610916,41.88183776691655,service,unnamed,1,8
12114610920,12114610915,9.262249953869373,service,unnamed,1,12
414354174,4202142656,52.49091250798038,residential,unnamed,1,12
414354174,414356186,37.92708226208907,residential,unnamed,1,14
414354174,414356222,72.1971398438735,residential,unnamed,1,14
12122065666,4140072293,6.070901507810346,residential,U-2,1,10
12122065666,12099973714,34.058960432030574,residential,Road Number 16,1,8
414354182,4146080485,274.845980960933,residential,unnamed,1,8
4196526865,9726454224,54.67896804997921,service,unnamed,1,8
4196526865,10989015448,21.469719665454676,service,unnamed,1,10
4196526868,4196526869,16.01929897830746,service,unnamed,1,8
4196526868,10989015443,172.46738513120007,service,unnamed,1,10
4196526869,10988986891,25.19275910475054,service,unnamed,1,8
4196526869,10976506378,89.73888689051208,service,unnamed,1,6
254569287,4140072182,38.429395678600734,residential,U-1,1,11
254569287,4135483759,29.007526012158625,residential,Gali Number 69,1,11
254569287,9911436676,4.489627138993717,residential,unnamed,1,10
4567599945,4252843374,36.87164823060009,footway,unnamed,1,14
4567599945,4567599946,17.5879001862891,service,unnamed,1,14
4567599945,4567599945,192.31397379310417,unknown,DLF Phase III,1,16
4567599945,4567599945,192.31397379310417,unknown,DLF Phase III,1,16
4567599946,254569374,21.495452365382913,residential,unnamed,1,12
4567599946,254569368,11.837318170050294,residential,unnamed,1,12
4567599946,4567599945,17.5879001862891,service,unnamed,1,14
4567599947,8096670781,11.974080382238942,footway,unnamed,1,14
4567599947,9914282427,43.39516785470977,footway,DLF Cybercity footpath,1,10
4567599947,9942251755,191.5676623345576,footway,DLF Cybercity footpath,1,12
254569294,9911436678,6.103869053050957,residential,unnamed,1,11
254569294,2869097210,8459.038735472599,unknown,unnamed,1,9
254569294,4196437754,764.219806427046,unknown,unnamed,1,15
254569294,6618494678,114.39511814725518,residential,unnamed,1,11
4567599950,7479404903,11.980763538056587,service,unnamed,1,8
4567599950,4567599952,23.12197593167371,footway,unnamed,1,6
4567599952,4567599950,23.12197593167371,footway,unnamed,1,6
254569302,5487635745,5.491966250684554,residential,Gali Number 15,1,10
254569302,4140072301,45.627711372400036,residential,Gali Number 15,1,12
254569302,254569384,48.84654116749167,residential,unnamed,1,12
254569308,254569387,50.3667912559287,residential,Gali Number 19,1,12
254569308,4140072302,34.52282227624203,residential,Gali Number 15,1,12
254569308,4140072307,161.1605256257399,residential,Gali Number 19,1,12
254569322,254569330,34.76499054226394,residential,Road Number 16,1,12
254569322,12099973711,12.327684114416638,residential,Road Number 16,1,10
254569322,254569338,148.3118390450644,residential,U-4,1,12
254569330,537504279,16.07286834824557,residential,Road Number 16,1,12
254569330,254569322,34.76499054226394,residential,Road Number 16,1,12
254569330,254569338,111.00450901754603,residential,U-5,1,12
254569338,254569330,111.00450901754603,residential,U-5,1,12
254569338,254569322,148.3118390450644,residential,U-4,1,12
254569338,254569366,64.64278848693448,residential,unnamed,1,12
254569344,537504280,19.586085850306286,residential,Road Number 16,1,12
254569344,537504279,15.111195996631169,residential,Road Number 16,1,12
254569344,254569351,103.8490204028325,residential,U-6,1,8
5511809924,6649930270,235.77228196821298,secondary,Shankar Chowk Road,3,5
254569351,254569344,103.8490204028325,residential,U-6,1,8
254569360,537456909,15.265825528711579,residential,Road Number 16,1,12
254569360,537504280,19.03517682047496,residential,Road Number 16,1,12
254569360,254569366,111.82933211272189,residential,U-7,1,12
254569366,254569360,111.82933211272189,residential,U-7,1,12
254569366,254569368,34.78544556111903,residential,unnamed,1,12
254569366,254569338,64.64278848693448,residential,unnamed,1,12
254569367,254569369,36.514223243250406,residential,Road Number 16,1,12
254569367,537456909,15.676586023865262,residential,Road Number 16,1,12
254569367,254569368,112.65674206872035,residential,U-8,1,12
254569368,254569367,112.65674206872035,residential,U-8,1,12
254569368,254569366,34.78544556111903,residential,unnamed,1,12
254569368,4567599946,11.837318170050294,residential,unnamed,1,12
254569369,254569372,33.04450176804008,residential,Road Number 16,1,12
254569369,254569367,36.514223243250406,residential,Road Number 16,1,12
254569369,254569374,112.46834332350397,residential,U-9,1,12
254569372,254569375,34.658522862664775,residential,Road Number 16,1,12
254569372,254569369,33.04450176804008,residential,Road Number 16,1,12
254569372,254569376,113.85789323028351,residential,U-10,1,12
254569374,254569369,112.46834332350397,residential,U-9,1,12
254569374,4567599946,21.495452365382913,residential,unnamed,1,12
254569374,254569376,32.65340762158444,residential,unnamed,1,12
254569375,254569378,35.18524758671257,residential,Road Number 16,1,12
254569375,254569372,34.658522862664775,residential,Road Number 16,1,12
254569375,7479399178,113.2824132893235,residential,U-11,1,12
254569376,7479399178,35.887543860339456,residential,Gali Number 19,1,12
254569376,254569374,32.65340762158444,residential,unnamed,1,12
254569376,254569372,113.85789323028351,residential,U-10,1,12
254569378,254569395,15.792524624554426,residential,Road Number 16,1,12
254569378,254569375,35.18524758671257,residential,Road Number 16,1,12
254569378,254569379,115.4588929934404,residential,U-12,1,12
254569379,7479399178,34.40129644044662,residential,Gali Number 19,1,12
254569379,254569381,32.52924030953588,residential,Gali Number 19,1,12
254569379,254569378,115.4588929934404,residential,U-12,1,12
